
WARNING:tensorflow:From C:\Users\giova\anaconda3\envs\DLA\lib\site-packages\keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.
C:\Users\giova\__PRODUCTIVITY\ArtificialIntelligence\__UNI\PW_AutonomousAgents\agent.py:90: UserWarning: Creating a tensor from a list of numpy.ndarrays is extremely slow. Please consider converting the list to a single numpy.ndarray with numpy.array() before converting to a tensor. (Triggered internally at C:\cb\pytorch_1000000000000\work\torch\csrc\utils\tensor_new.cpp:264.)
  states = torch.tensor(normalized_states, dtype=torch.float32, device=self.device)
wandb: WARNING (User provided step: 96 is less than current step: 99. Dropping entry: {'State/7 - EP': 14.573451042175293, 'State/7 - EV': 1.440660834312439, 'State/7 - ACC': 2.547738790512085, '_timestamp': 1728851399.3943567}).
wandb: WARNING (User provided step: 97 is less than current step: 99. Dropping entry: {'State/7 - EP': 14.335356712341309, 'State/7 - EV': 1.1858869791030884, 'State/7 - ACC': -1.7638190984725952, '_timestamp': 1728851399.3943567}).
wandb: WARNING (User provided step: 98 is less than current step: 99. Dropping entry: {'State/7 - EP': 14.718518257141113, 'State/7 - EV': 1.3622689247131348, 'State/7 - ACC': 0.274371862411499, '_timestamp': 1728851399.3943567}).
wandb: WARNING (User provided step: 6 is less than current step: 99. Dropping entry: {'Score': -62.45248739096349, 'epsilon decay': 0.9994001499800017, '_timestamp': 1728851399.3943567}).
wandb: WARNING (User provided step: 0 is less than current step: 99. Dropping entry: {'State/8 - EP': 0.6934939026832581, 'State/8 - EV': 0.3640122711658478, 'State/8 - ACC': 2.4186580181121826, '_timestamp': 1728851399.3998945}).
wandb: WARNING (User provided step: 1 is less than current step: 99. Dropping entry: {'State/8 - EP': 0.3670964241027832, 'State/8 - EV': 0.12214647233486176, 'State/8 - ACC': -0.7708542943000793, '_timestamp': 1728851399.3998945}).
wandb: WARNING (User provided step: 2 is less than current step: 99. Dropping entry: {'State/8 - EP': 0.4949392080307007, 'State/8 - EV': 0.19923190772533417, 'State/8 - ACC': 1.2934672832489014, '_timestamp': 1728851399.3998945}).
wandb: WARNING (User provided step: 3 is less than current step: 99. Dropping entry: {'State/8 - EP': 0.32084229588508606, 'State/8 - EV': 0.06988517940044403, 'State/8 - ACC': 1.1105527877807617, '_timestamp': 1728851399.4008937}).
wandb: WARNING (User provided step: 4 is less than current step: 99. Dropping entry: {'State/8 - EP': 0.16124789416790009, 'State/8 - EV': -0.04117009788751602, 'State/8 - ACC': 1.4502512216567993, '_timestamp': 1728851399.413437}).
wandb: WARNING (User provided step: 5 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.060406800359487534, 'State/8 - EV': -0.1861952245235443, 'State/8 - ACC': -2.4954774379730225, '_timestamp': 1728851399.414439}).
wandb: WARNING (User provided step: 6 is less than current step: 99. Dropping entry: {'State/8 - EP': 0.2952952980995178, 'State/8 - EV': 0.06335251778364182, 'State/8 - ACC': 1.3195979595184326, '_timestamp': 1728851399.414439}).
wandb: WARNING (User provided step: 7 is less than current step: 99. Dropping entry: {'State/8 - EP': 0.10369085520505905, 'State/8 - EV': -0.06860727816820145, 'State/8 - ACC': -2.2864322662353516, '_timestamp': 1728851399.414439}).
wandb: WARNING (User provided step: 8 is less than current step: 99. Dropping entry: {'State/8 - EP': 0.43979495763778687, 'State/8 - EV': 0.16003595292568207, 'State/8 - ACC': 0.09145728498697281, '_timestamp': 1728851399.4199502}).
wandb: WARNING (User provided step: 9 is less than current step: 99. Dropping entry: {'State/8 - EP': 0.44207996129989624, 'State/8 - EV': 0.15089023113250732, 'State/8 - ACC': -0.5095477104187012, '_timestamp': 1728851399.4199502}).
wandb: WARNING (User provided step: 10 is less than current step: 99. Dropping entry: {'State/8 - EP': 0.5336011648178101, 'State/8 - EV': 0.20184500515460968, 'State/8 - ACC': 2.3909547328948975, '_timestamp': 1728851399.4209504}).
wandb: WARNING (User provided step: 11 is less than current step: 99. Dropping entry: {'State/8 - EP': 0.1951424479484558, 'State/8 - EV': -0.03725046664476395, 'State/8 - ACC': -0.6402010321617126, '_timestamp': 1728851399.4209504}).
wandb: WARNING (User provided step: 12 is less than current step: 99. Dropping entry: {'State/8 - EP': 0.2874475419521332, 'State/8 - EV': 0.02676963619887829, 'State/8 - ACC': 1.424120545387268, '_timestamp': 1728851399.4249501}).
wandb: WARNING (User provided step: 13 is less than current step: 99. Dropping entry: {'State/8 - EP': 0.07650642096996307, 'State/8 - EV': -0.11564242094755173, 'State/8 - ACC': 0.6663316488265991, '_timestamp': 1728851399.4259508}).
wandb: WARNING (User provided step: 14 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.03500756993889809, 'State/8 - EV': -0.18227559328079224, 'State/8 - ACC': 1.424120545387268, '_timestamp': 1728851399.4259508}).
wandb: WARNING (User provided step: 15 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.2668532133102417, 'State/8 - EV': -0.324687659740448, 'State/8 - ACC': 0.11758793890476227, '_timestamp': 1728851399.4259508}).
wandb: WARNING (User provided step: 16 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.3169601559638977, 'State/8 - EV': -0.33644646406173706, 'State/8 - ACC': -1.5025125741958618, '_timestamp': 1728851399.4294565}).
wandb: WARNING (User provided step: 17 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.1252279132604599, 'State/8 - EV': -0.18619520962238312, 'State/8 - ACC': -1.9989949464797974, '_timestamp': 1728851399.4304574}).
wandb: WARNING (User provided step: 18 is less than current step: 99. Dropping entry: {'State/8 - EP': 0.15600180625915527, 'State/8 - EV': 0.013704285025596619, 'State/8 - ACC': 2.5216081142425537, '_timestamp': 1728851399.4304574}).
wandb: WARNING (User provided step: 19 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.22086898982524872, 'State/8 - EV': -0.23845653235912323, 'State/8 - ACC': 1.3718593120574951, '_timestamp': 1728851399.4304574}).
wandb: WARNING (User provided step: 20 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.45049354434013367, 'State/8 - EV': -0.37564247846603394, 'State/8 - ACC': -2.3909547328948975, '_timestamp': 1728851399.4364567}).
wandb: WARNING (User provided step: 21 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.12941458821296692, 'State/8 - EV': -0.1365469992160797, 'State/8 - ACC': 0.5356783866882324, '_timestamp': 1728851399.4364567}).
wandb: WARNING (User provided step: 22 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.22342105209827423, 'State/8 - EV': -0.1901148408651352, 'State/8 - ACC': -2.364824056625366, '_timestamp': 1728851399.4364567}).
wandb: WARNING (User provided step: 23 is less than current step: 99. Dropping entry: {'State/8 - EP': 0.11229107528924942, 'State/8 - EV': 0.04636756330728531, 'State/8 - ACC': -0.37889447808265686, '_timestamp': 1728851399.4364567}).
wandb: WARNING (User provided step: 24 is less than current step: 99. Dropping entry: {'State/8 - EP': 0.1737620085477829, 'State/8 - EV': 0.08425701409578323, 'State/8 - ACC': 2.573869228363037, '_timestamp': 1728851399.4419725}).
wandb: WARNING (User provided step: 25 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.20389267802238464, 'State/8 - EV': -0.17312991619110107, 'State/8 - ACC': 1.2673367261886597, '_timestamp': 1728851399.4419725}).
wandb: WARNING (User provided step: 26 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.4113061726093292, 'State/8 - EV': -0.2998635768890381, 'State/8 - ACC': 0.5356783866882324, '_timestamp': 1728851399.4419725}).
wandb: WARNING (User provided step: 27 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.5216442942619324, 'State/8 - EV': -0.3534314036369324, 'State/8 - ACC': 0.7185929417610168, '_timestamp': 1728851399.4419725}).
wandb: WARNING (User provided step: 28 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.6647763848304749, 'State/8 - EV': -0.42529070377349854, 'State/8 - ACC': -1.9206030368804932, '_timestamp': 1728851399.4459715}).
wandb: WARNING (User provided step: 29 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.41921499371528625, 'State/8 - EV': -0.23323039710521698, 'State/8 - ACC': -1.1105527877807617, '_timestamp': 1728851399.4469724}).
wandb: WARNING (User provided step: 30 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.27595511078834534, 'State/8 - EV': -0.12217511981725693, 'State/8 - ACC': 0.7969849109649658, '_timestamp': 1728851399.4469724}).
wandb: WARNING (User provided step: 31 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.4077203571796417, 'State/8 - EV': -0.20187361538410187, 'State/8 - ACC': 1.3718593120574951, '_timestamp': 1728851399.4469724}).
wandb: WARNING (User provided step: 32 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.6336866021156311, 'State/8 - EV': -0.3390595316886902, 'State/8 - ACC': 0.6663316488265991, '_timestamp': 1728851399.452481}).
wandb: WARNING (User provided step: 33 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.76754230260849, 'State/8 - EV': -0.4056926965713501, 'State/8 - ACC': 0.8231155872344971, '_timestamp': 1728851399.453481}).
wandb: WARNING (User provided step: 34 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.9315789341926575, 'State/8 - EV': -0.48800426721572876, 'State/8 - ACC': -1.188944697380066, '_timestamp': 1728851399.453481}).
wandb: WARNING (User provided step: 35 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.8020376563072205, 'State/8 - EV': -0.3691098093986511, 'State/8 - ACC': -0.7708542943000793, '_timestamp': 1728851399.453481}).
wandb: WARNING (User provided step: 36 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.723320484161377, 'State/8 - EV': -0.2920243740081787, 'State/8 - ACC': 2.234170913696289, '_timestamp': 1728851399.4564824}).
wandb: WARNING (User provided step: 37 is less than current step: 99. Dropping entry: {'State/8 - EP': -1.0876485109329224, 'State/8 - EV': -0.5154414772987366, 'State/8 - ACC': 1.7638190984725952, '_timestamp': 1728851399.4581635}).
wandb: WARNING (User provided step: 38 is less than current step: 99. Dropping entry: {'State/8 - EP': -1.4037655591964722, 'State/8 - EV': -0.6918233633041382, 'State/8 - ACC': -1.9206030368804932, '_timestamp': 1728851399.4581635}).
wandb: WARNING (User provided step: 39 is less than current step: 99. Dropping entry: {'State/8 - EP': -1.1848574876785278, 'State/8 - EV': -0.4997630715370178, 'State/8 - ACC': 0.24824120104312897, '_timestamp': 1728851399.4581635}).
wandb: WARNING (User provided step: 40 is less than current step: 99. Dropping entry: {'State/8 - EP': -1.2720699310302734, 'State/8 - EV': -0.5245872139930725, 'State/8 - ACC': -0.2221105545759201, '_timestamp': 1728851399.4621718}).
wandb: WARNING (User provided step: 41 is less than current step: 99. Dropping entry: {'State/8 - EP': -1.2912120819091797, 'State/8 - EV': -0.502376139163971, 'State/8 - ACC': -0.6402010321617126, '_timestamp': 1728851399.4621718}).
wandb: WARNING (User provided step: 42 is less than current step: 99. Dropping entry: {'State/8 - EP': -1.2454195022583008, 'State/8 - EV': -0.43835604190826416, 'State/8 - ACC': 2.3909547328948975, '_timestamp': 1728851399.4621718}).
wandb: WARNING (User provided step: 43 is less than current step: 99. Dropping entry: {'State/8 - EP': -1.6478983163833618, 'State/8 - EV': -0.677451491355896, 'State/8 - ACC': -1.3718593120574951, '_timestamp': 1728851399.4621718}).
wandb: WARNING (User provided step: 44 is less than current step: 99. Dropping entry: {'State/8 - EP': -1.5098645687103271, 'State/8 - EV': -0.5402655601501465, 'State/8 - ACC': -1.2412060499191284, '_timestamp': 1728851399.4686744}).
wandb: WARNING (User provided step: 45 is less than current step: 99. Dropping entry: {'State/8 - EP': -1.377710223197937, 'State/8 - EV': -0.4161449670791626, 'State/8 - ACC': -1.5025125741958618, '_timestamp': 1728851399.4686744}).
wandb: WARNING (User provided step: 46 is less than current step: 99. Dropping entry: {'State/8 - EP': -1.1939477920532227, 'State/8 - EV': -0.26589369773864746, 'State/8 - ACC': -1.894472360610962, '_timestamp': 1728851399.4686744}).
wandb: WARNING (User provided step: 47 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.9363663196563721, 'State/8 - EV': -0.07644645869731903, 'State/8 - ACC': 1.4763818979263306, '_timestamp': 1728851399.4686744}).
wandb: WARNING (User provided step: 48 is less than current step: 99. Dropping entry: {'State/8 - EP': -1.1654682159423828, 'State/8 - EV': -0.22408464550971985, 'State/8 - ACC': 1.737688422203064, '_timestamp': 1728851399.4736822}).
wandb: WARNING (User provided step: 49 is less than current step: 99. Dropping entry: {'State/8 - EP': -1.4485299587249756, 'State/8 - EV': -0.3978534936904907, 'State/8 - ACC': 0.03919598087668419, '_timestamp': 1728851399.4736822}).
wandb: WARNING (User provided step: 50 is less than current step: 99. Dropping entry: {'State/8 - EP': -1.494194746017456, 'State/8 - EV': -0.4017730951309204, 'State/8 - ACC': -2.5216081142425537, '_timestamp': 1728851399.4736822}).
wandb: WARNING (User provided step: 51 is less than current step: 99. Dropping entry: {'State/8 - EP': -1.1561307907104492, 'State/8 - EV': -0.14961227774620056, 'State/8 - ACC': 1.3195979595184326, '_timestamp': 1728851399.4746807}).
wandb: WARNING (User provided step: 52 is less than current step: 99. Dropping entry: {'State/8 - EP': -1.3690316677093506, 'State/8 - EV': -0.2815720736980438, 'State/8 - ACC': -2.2603015899658203, '_timestamp': 1728851399.4791882}).
wandb: WARNING (User provided step: 53 is less than current step: 99. Dropping entry: {'State/8 - EP': -1.0581436157226562, 'State/8 - EV': -0.05554191395640373, 'State/8 - ACC': 0.11758793890476227, '_timestamp': 1728851399.4791882}).
wandb: WARNING (User provided step: 54 is less than current step: 99. Dropping entry: {'State/8 - EP': -1.0813360214233398, 'State/8 - EV': -0.0673007071018219, 'State/8 - ACC': -0.7447236180305481, '_timestamp': 1728851399.4791882}).
wandb: WARNING (User provided step: 55 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.9763575792312622, 'State/8 - EV': 0.007171654608100653, 'State/8 - ACC': -0.6140703558921814, '_timestamp': 1728851399.4791882}).
wandb: WARNING (User provided step: 56 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.8835298418998718, 'State/8 - EV': 0.06857869029045105, 'State/8 - ACC': -0.37889447808265686, '_timestamp': 1728851399.485194}).
wandb: WARNING (User provided step: 57 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.8198378086090088, 'State/8 - EV': 0.10646814107894897, 'State/8 - ACC': 1.7115577459335327, '_timestamp': 1728851399.4861946}).
wandb: WARNING (User provided step: 58 is less than current step: 99. Dropping entry: {'State/8 - EP': -1.0659246444702148, 'State/8 - EV': -0.06468763202428818, 'State/8 - ACC': -2.129648208618164, '_timestamp': 1728851399.4861946}).
wandb: WARNING (User provided step: 59 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.7529461979866028, 'State/8 - EV': 0.1482771933078766, 'State/8 - ACC': -2.338693380355835, '_timestamp': 1728851399.4861946}).
wandb: WARNING (User provided step: 60 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.38731446862220764, 'State/8 - EV': 0.38214653730392456, 'State/8 - ACC': -1.7899497747421265, '_timestamp': 1728851399.4907024}).
wandb: WARNING (User provided step: 61 is less than current step: 99. Dropping entry: {'State/8 - EP': -0.0806073471903801, 'State/8 - EV': 0.5611414909362793, 'State/8 - ACC': -0.19597989320755005, '_timestamp': 1728851399.4907024}).
wandb: WARNING (User provided step: 62 is less than current step: 99. Dropping entry: {'State/8 - EP': 0.004903785884380341, 'State/8 - EV': 0.5807394981384277, 'State/8 - ACC': -1.2412060499191284, '_timestamp': 1728851399.4907024}).
wandb: WARNING (User provided step: 63 is less than current step: 99. Dropping entry: {'State/8 - EP': 0.24915865063667297, 'State/8 - EV': 0.7048600912094116, 'State/8 - ACC': -2.573869228363037, '_timestamp': 1728851399.4907024}).
wandb: WARNING (User provided step: 64 is less than current step: 99. Dropping entry: {'State/8 - EP': 0.7057250738143921, 'State/8 - EV': 0.9622470140457153, 'State/8 - ACC': -0.901507556438446, '_timestamp': 1728851399.4947033}).
wandb: WARNING (User provided step: 65 is less than current step: 99. Dropping entry: {'State/8 - EP': 0.9371759295463562, 'State/8 - EV': 1.0523977279663086, 'State/8 - ACC': -0.6924623250961304, '_timestamp': 1728851399.4947033}).
wandb: WARNING (User provided step: 66 is less than current step: 99. Dropping entry: {'State/8 - EP': 1.146285057067871, 'State/8 - EV': 1.1216440200805664, 'State/8 - ACC': 0.901507556438446, '_timestamp': 1728851399.4947033}).
wandb: WARNING (User provided step: 67 is less than current step: 99. Dropping entry: {'State/8 - EP': 1.1232233047485352, 'State/8 - EV': 1.0314933061599731, 'State/8 - ACC': -0.4834170937538147, '_timestamp': 1728851399.4957035}).
wandb: WARNING (User provided step: 68 is less than current step: 99. Dropping entry: {'State/8 - EP': 1.2988852262496948, 'State/8 - EV': 1.079835057258606, 'State/8 - ACC': 0.9537688493728638, '_timestamp': 1728851399.500214}).
wandb: WARNING (User provided step: 69 is less than current step: 99. Dropping entry: {'State/8 - EP': 1.2638033628463745, 'State/8 - EV': 0.9844581484794617, 'State/8 - ACC': 0.4311557710170746, '_timestamp': 1728851399.500214}).
wandb: WARNING (User provided step: 70 is less than current step: 99. Dropping entry: {'State/8 - EP': 1.297575831413269, 'State/8 - EV': 0.9413425922393799, 'State/8 - ACC': 0.7708542943000793, '_timestamp': 1728851399.500214}).
wandb: WARNING (User provided step: 71 is less than current step: 99. Dropping entry: {'State/8 - EP': 1.276081919670105, 'State/8 - EV': 0.8642571568489075, 'State/8 - ACC': 1.9467337131500244, '_timestamp': 1728851399.5012138}).
wandb: WARNING (User provided step: 72 is less than current step: 99. Dropping entry: {'State/8 - EP': 1.0704976320266724, 'State/8 - EV': 0.669583797454834, 'State/8 - ACC': -2.0512561798095703, '_timestamp': 1728851399.5042136}).
wandb: WARNING (User provided step: 73 is less than current step: 99. Dropping entry: {'State/8 - EP': 1.4451444149017334, 'State/8 - EV': 0.87470942735672, 'State/8 - ACC': -0.2221105545759201, '_timestamp': 1728851399.5052142}).
wandb: WARNING (User provided step: 74 is less than current step: 99. Dropping entry: {'State/8 - EP': 1.5659319162368774, 'State/8 - EV': 0.8969205021858215, 'State/8 - ACC': -1.6331658363342285, '_timestamp': 1728851399.5052142}).
wandb: WARNING (User provided step: 75 is less than current step: 99. Dropping entry: {'State/8 - EP': 1.9005988836288452, 'State/8 - EV': 1.0602370500564575, 'State/8 - ACC': 0.37889447808265686, '_timestamp': 1728851399.5052142}).
wandb: WARNING (User provided step: 76 is less than current step: 99. Dropping entry: {'State/8 - EP': 1.9497884511947632, 'State/8 - EV': 1.0223475694656372, 'State/8 - ACC': 1.5547739267349243, '_timestamp': 1728851399.5096946}).
wandb: WARNING (User provided step: 77 is less than current step: 99. Dropping entry: {'State/8 - EP': 1.8188071250915527, 'State/8 - EV': 0.8668701648712158, 'State/8 - ACC': 0.274371862411499, '_timestamp': 1728851399.5096946}).
wandb: WARNING (User provided step: 78 is less than current step: 99. Dropping entry: {'State/8 - EP': 1.8643383979797363, 'State/8 - EV': 0.839432954788208, 'State/8 - ACC': 1.6070351600646973, '_timestamp': 1728851399.5096946}).
wandb: WARNING (User provided step: 79 is less than current step: 99. Dropping entry: {'State/8 - EP': 1.7072263956069946, 'State/8 - EV': 0.6787294149398804, 'State/8 - ACC': -2.0773868560791016, '_timestamp': 1728851399.5096946}).
wandb: WARNING (User provided step: 80 is less than current step: 99. Dropping entry: {'State/8 - EP': 2.086707353591919, 'State/8 - EV': 0.8864681124687195, 'State/8 - ACC': 2.0512561798095703, '_timestamp': 1728851399.513698}).
wandb: WARNING (User provided step: 81 is less than current step: 99. Dropping entry: {'State/8 - EP': 1.8676657676696777, 'State/8 - EV': 0.6813424825668335, 'State/8 - ACC': 2.129648208618164, '_timestamp': 1728851399.5146985}).
wandb: WARNING (User provided step: 82 is less than current step: 99. Dropping entry: {'State/8 - EP': 1.6163527965545654, 'State/8 - EV': 0.46837764978408813, 'State/8 - ACC': -2.2603015899658203, '_timestamp': 1728851399.5146985}).
wandb: WARNING (User provided step: 83 is less than current step: 99. Dropping entry: {'State/8 - EP': 2.0022358894348145, 'State/8 - EV': 0.6944078207015991, 'State/8 - ACC': -1.2934672832489014, '_timestamp': 1728851399.5157003}).
wandb: WARNING (User provided step: 84 is less than current step: 99. Dropping entry: {'State/8 - EP': 2.2656967639923096, 'State/8 - EV': 0.8237545490264893, 'State/8 - ACC': -0.5879396796226501, '_timestamp': 1728851399.5202072}).
wandb: WARNING (User provided step: 85 is less than current step: 99. Dropping entry: {'State/8 - EP': 2.436263084411621, 'State/8 - EV': 0.8825485110282898, 'State/8 - ACC': -2.025125741958618, '_timestamp': 1728851399.5202072}).
wandb: WARNING (User provided step: 86 is less than current step: 99. Dropping entry: {'State/8 - EP': 2.82828688621521, 'State/8 - EV': 1.0850610733032227, 'State/8 - ACC': 1.7115577459335327, '_timestamp': 1728851399.5202072}).
wandb: WARNING (User provided step: 87 is less than current step: 99. Dropping entry: {'State/8 - EP': 2.6800594329833984, 'State/8 - EV': 0.9139053225517273, 'State/8 - ACC': -1.6331658363342285, '_timestamp': 1728851399.5202072}).
wandb: WARNING (User provided step: 88 is less than current step: 99. Dropping entry: {'State/8 - EP': 3.0164248943328857, 'State/8 - EV': 1.0772218704223633, 'State/8 - ACC': -0.979899525642395, '_timestamp': 1728851399.525208}).
wandb: WARNING (User provided step: 89 is less than current step: 99. Dropping entry: {'State/8 - EP': 3.271131992340088, 'State/8 - EV': 1.175211787223816, 'State/8 - ACC': -1.4763818979263306, '_timestamp': 1728851399.525208}).
wandb: WARNING (User provided step: 90 is less than current step: 99. Dropping entry: {'State/8 - EP': 3.6101105213165283, 'State/8 - EV': 1.322849988937378, 'State/8 - ACC': 1.1628140211105347, '_timestamp': 1728851399.525208}).
wandb: WARNING (User provided step: 91 is less than current step: 99. Dropping entry: {'State/8 - EP': 3.5679733753204346, 'State/8 - EV': 1.2065685987472534, 'State/8 - ACC': 0.24824120104312897, '_timestamp': 1728851399.525208}).
wandb: WARNING (User provided step: 92 is less than current step: 99. Dropping entry: {'State/8 - EP': 3.6513941287994385, 'State/8 - EV': 1.1817444562911987, 'State/8 - ACC': -1.4502512216567993, '_timestamp': 1728851399.5297165}).
wandb: WARNING (User provided step: 93 is less than current step: 99. Dropping entry: {'State/8 - EP': 3.9871063232421875, 'State/8 - EV': 1.3267695903778076, 'State/8 - ACC': 2.2864322662353516, '_timestamp': 1728851399.5297165}).
wandb: WARNING (User provided step: 94 is less than current step: 99. Dropping entry: {'State/8 - EP': 3.7768185138702393, 'State/8 - EV': 1.0981264114379883, 'State/8 - ACC': -0.4050251245498657, '_timestamp': 1728851399.5307183}).
wandb: WARNING (User provided step: 95 is less than current step: 99. Dropping entry: {'State/8 - EP': 3.947384834289551, 'State/8 - EV': 1.1386289596557617, 'State/8 - ACC': -2.1819095611572266, '_timestamp': 1728851399.5307183}).
wandb: WARNING (User provided step: 96 is less than current step: 99. Dropping entry: {'State/8 - EP': 4.388534069061279, 'State/8 - EV': 1.3568198680877686, 'State/8 - ACC': 2.025125741958618, '_timestamp': 1728851399.5347164}).
wandb: WARNING (User provided step: 97 is less than current step: 99. Dropping entry: {'State/8 - EP': 4.220447063446045, 'State/8 - EV': 1.154307246208191, 'State/8 - ACC': 0.274371862411499, '_timestamp': 1728851399.5357175}).
wandb: WARNING (User provided step: 98 is less than current step: 99. Dropping entry: {'State/8 - EP': 4.294722080230713, 'State/8 - EV': 1.126870036125183, 'State/8 - ACC': 1.5547739267349243, '_timestamp': 1728851399.5357175}).
wandb: WARNING (User provided step: 7 is less than current step: 99. Dropping entry: {'Score': -3.371408614719761, 'epsilon decay': 0.9993002099650037, '_timestamp': 1728851399.5357175}).
wandb: WARNING (User provided step: 0 is less than current step: 99. Dropping entry: {'State/9 - EP': -0.24281883239746094, 'State/9 - EV': 0.39451563358306885, 'State/9 - ACC': -0.7465916872024536, '_timestamp': 1728851399.540826}).
wandb: WARNING (User provided step: 1 is less than current step: 99. Dropping entry: {'State/9 - EP': -0.09137851744890213, 'State/9 - EV': 0.4691748023033142, 'State/9 - ACC': -0.8753768801689148, '_timestamp': 1728851399.540826}).
wandb: WARNING (User provided step: 2 is less than current step: 99. Dropping entry: {'State/9 - EP': 0.08684549480676651, 'State/9 - EV': 0.5567125082015991, 'State/9 - ACC': 1.3718593120574951, '_timestamp': 1728851399.540826}).
wandb: WARNING (User provided step: 3 is less than current step: 99. Dropping entry: {'State/9 - EP': -0.06326214969158173, 'State/9 - EV': 0.4195265769958496, 'State/9 - ACC': 2.338693380355835, '_timestamp': 1728851399.540826}).
wandb: WARNING (User provided step: 4 is less than current step: 99. Dropping entry: {'State/9 - EP': -0.37211349606513977, 'State/9 - EV': 0.18565723299980164, 'State/9 - ACC': 0.979899525642395, '_timestamp': 1728851399.5448246}).
wandb: WARNING (User provided step: 5 is less than current step: 99. Dropping entry: {'State/9 - EP': -0.5005326867103577, 'State/9 - EV': 0.08766727894544601, 'State/9 - ACC': -0.1698492467403412, '_timestamp': 1728851399.5448246}).
wandb: WARNING (User provided step: 6 is less than current step: 99. Dropping entry: {'State/9 - EP': -0.46628856658935547, 'State/9 - EV': 0.10465220361948013, 'State/9 - ACC': 1.528643250465393, '_timestamp': 1728851399.5448246}).
wandb: WARNING (User provided step: 7 is less than current step: 99. Dropping entry: {'State/9 - EP': -0.6851198077201843, 'State/9 - EV': -0.04821212217211723, 'State/9 - ACC': -1.2150753736495972, '_timestamp': 1728851399.5448246}).
wandb: WARNING (User provided step: 8 is less than current step: 99. Dropping entry: {'State/9 - EP': -0.5076797008514404, 'State/9 - EV': 0.07329541444778442, 'State/9 - ACC': -0.06532663106918335, '_timestamp': 1728851399.5512843}).
wandb: WARNING (User provided step: 9 is less than current step: 99. Dropping entry: {'State/9 - EP': -0.4905511736869812, 'State/9 - EV': 0.07982807606458664, 'State/9 - ACC': -0.45728641748428345, '_timestamp': 1728851399.5512843}).
wandb: WARNING (User provided step: 10 is less than current step: 99. Dropping entry: {'State/9 - EP': -0.41397541761398315, 'State/9 - EV': 0.12555672228336334, 'State/9 - ACC': -0.8753768801689148, '_timestamp': 1728851399.5512843}).
wandb: WARNING (User provided step: 11 is less than current step: 99. Dropping entry: {'State/9 - EP': -0.2701131999492645, 'State/9 - EV': 0.21309441328048706, 'State/9 - ACC': 0.09145728498697281, '_timestamp': 1728851399.5512843}).
wandb: WARNING (User provided step: 12 is less than current step: 99. Dropping entry: {'State/9 - EP': -0.2625223398208618, 'State/9 - EV': 0.20394869148731232, 'State/9 - ACC': -1.2934672832489014, '_timestamp': 1728851399.5552847}).
wandb: WARNING (User provided step: 13 is less than current step: 99. Dropping entry: {'State/9 - EP': -0.04810737818479538, 'State/9 - EV': 0.33329540491104126, 'State/9 - ACC': -0.5618090629577637, '_timestamp': 1728851399.5562837}).
wandb: WARNING (User provided step: 14 is less than current step: 99. Dropping entry: {'State/9 - EP': 0.06949352473020554, 'State/9 - EV': 0.38947629928588867, 'State/9 - ACC': -2.2864322662353516, '_timestamp': 1728851399.5562837}).
wandb: WARNING (User provided step: 15 is less than current step: 99. Dropping entry: {'State/9 - EP': 0.45140600204467773, 'State/9 - EV': 0.6181195378303528, 'State/9 - ACC': 0.6663316488265991, '_timestamp': 1728851399.556786}).
wandb: WARNING (User provided step: 16 is less than current step: 99. Dropping entry: {'State/9 - EP': 0.41326820850372314, 'State/9 - EV': 0.5514863729476929, 'State/9 - ACC': -0.4050251245498657, '_timestamp': 1728851399.5603018}).
wandb: WARNING (User provided step: 17 is less than current step: 99. Dropping entry: {'State/9 - EP': 0.5291706323623657, 'State/9 - EV': 0.5919888615608215, 'State/9 - ACC': 1.528643250465393, '_timestamp': 1728851399.5603018}).
